QGPIORecord, QRC v6.1.0, 05-12-2021 @ 01:30:16, Windows 10 Version 2009, 10.0.19042, x86_64
53060, 6.05513, 7.89204, 25.5921, 25.3081, 16.1533, 14.3966, 1.66222, 0.12898, 1.72, 0, -1.15326, 0
53070, 7.46934, 8.39513, 25.7428, 25.4483, 14.7192, 14.018, 1.66222, 0.127445, 1.73, 0, 0.280797, 0
53081, 7.90706, 7.36953, 25.8866, 25.5991, 14.3581, 15.0768, 2.07505, 0.127445, 1.74, 0, 0.64194, 0
53091, 7.60883, 6.21589, 26.0338, 25.7604, 14.7122, 16.1147, 2.26269, 0.124374, 1.75, 0, 0.287809, 0
53100, 6.44935, 6.79404, 26.1916, 25.9146, 15.8026, 15.445, 1.2494, 0.121303, 1.76, 0, -0.802632, 0
53110, 6.3772, 7.93493, 26.3459, 26.0584, 15.7641, 14.351, 1.55902, 0.115161, 1.77, 0, -0.764063, 0
53121, 7.39146, 8.38276, 26.4967, 26.1986, 14.7437, 14.0285, 0.52696, 0.109019, 1.78, 0, 0.256253, 0
53131, 8.25031, 7.37496, 26.6334, 26.3494, 13.9969, 15.0698, 2.76309, 0.102877, 1.79, 0, 1.00308, 0
53141, 7.93417, 6.56589, 26.7772, 26.5072, 14.4142, 15.7956, 2.48787, 0.0951998, 1.8, 0, 0.58584, 0
53150, 6.92534, 7.25137, 26.9349, 26.658, 15.4064, 15.0698, 0.928316, 0.0875224, 1.81, 0, -0.406426, 0
53160, 6.47355, 8.00189, 27.0927, 26.8052, 15.7641, 14.3791, 2.07505, 0.0783095, 1.82, 0, -0.764063, 0
53171, 7.11721, 7.72382, 27.2435, 26.949, 15.0803, 14.7122, 2.07505, 0.0690966, 1.83, 0, -0.0803461, 0
53181, 7.48405, 6.97741, 27.3908, 27.1068, 14.7367, 15.4275, 8.2674, 0.0583483, 1.84, 0, 0.263266, 0
53190, 7.52937, 6.15973, 27.538, 27.2645, 14.7297, 16.1147, 8.2674, 0.0475999, 1.85, 0, 0.270278, 0
53200, 6.81519, 7.49838, 27.6923, 27.4153, 15.4134, 14.7543, 8.2674, 0.0368515, 1.86, 0, -0.413439, 0
53211, 6.76387, 8.36731, 27.8466, 27.5556, 15.4064, 13.9969, 1.04299, 0.0261032, 1.87, 0, -0.406426, 0
53221, 7.43545, 8.07819, 27.9938, 27.6958, 14.7437, 14.3896, 1.08786, 0.0138193, 1.88, 0, 0.256253, 0
53230, 7.87738, 6.63279, 28.1376, 27.8536, 14.3756, 15.7816, 0.646044, 0.00153548, 1.89, 0, 0.624409, 0
53240, 7.58823, 6.52503, 28.2849, 28.0114, 14.7192, 15.7781, 1.55902, -0.00921288, 1.9, 0, 0.280797, 0
53251, 6.47021, 7.57976, 28.4426, 28.1586, 15.7711, 14.7192, 1.66222, -0.0199612, 1.91, 0, -0.771076, 0
53261, 7.13218, 8.39193, 28.5934, 28.2989, 15.0698, 14.018, 3.54942, -0.0307096, 1.92, 0, -0.0698271, 0
53270, 7.50052, 8.13841, 28.7407, 28.4461, 14.7262, 14.3756, 3.10711, -0.041458, 1.93, 0, 0.273785, 0
53280, 7.91022, 6.67956, 28.8844, 28.6004, 14.3896, 15.7816, 3.10711, -0.0506709, 1.94, 0, 0.610384, 0
53291, 7.26391, 6.96557, 29.0352, 28.7582, 15.0558, 15.4205, 1.55902, -0.0583483, 1.95, 0, -0.0558023, 0
53301, 6.83516, 7.65058, 29.1895, 28.9055, 15.438, 14.7437, 1.55902, -0.0660257, 1.96, 0, -0.437983, 0
53311, 7.15865, 7.72964, 29.3402, 29.0492, 15.0874, 14.7052, 2.48787, -0.0737031, 1.97, 0, -0.0873585, 0
53320, 7.53993, 7.72927, 29.4875, 29.2, 14.7297, 14.7437, 1.19043, -0.0813805, 1.98, 0, 0.270278, 0
53330, 7.58239, 6.6425, 29.6348, 29.3543, 14.7262, 15.7641, 1.31458, -0.0875224, 1.99, 0, 0.273785, 0
53341, 6.87258, 7.28616, 29.789, 29.5085, 15.4064, 15.0803, 1.46795, -0.0921288, 2, 0, -0.406426, 0
53351, 6.77207, 7.27855, 29.9398, 29.6558, 15.445, 15.0768, 1.55902, -0.0967353, 2.01, 0, -0.444995, 0
53360, 7.4999, 8.02807, 30.0906, 29.8031, 14.7262, 14.3861, 6.20328, -0.101342, 2.02, 0, 0.273785, 0
53370, 7.54672, 7.37068, 30.2378, 29.9538, 14.7192, 15.0628, 0.895553, -0.104413, 2.03, 0, 0.280797, 0
53381, 7.22008, 6.58192, 30.3851, 30.1081, 15.0523, 15.7711, 0.928316, -0.105948, 2.04, 0, -0.0522966, 0
53391, 7.16629, 7.2516, 30.5394, 30.2589, 15.0944, 15.0628, 6.20328, -0.107484, 2.05, 0, -0.0943708, 0
53400, 6.7745, 7.9568, 30.6936, 30.4026, 15.438, 14.4142, 6.20328, -0.107484, 2.06, 0, -0.437983, 0
53410, 7.50333, 7.72391, 30.8409, 30.5499, 14.7192, 14.7017, 6.20328, -0.105948, 2.07, 0, 0.280797, 0
53421, 7.54343, 6.97513, 30.9882, 30.7042, 14.7192, 15.4205, 1.55902, -0.104413, 2.08, 0, 0.280797, 0
53431, 7.19749, 6.90351, 31.1354, 30.8619, 15.0698, 15.431, 1.55902, -0.102877, 2.09, 0, -0.0698271, 0
53441, 7.1605, 7.24731, 31.2897, 31.0092, 15.0944, 15.0628, 1.91627, -0.0998062, 2.1, 0, -0.0943708, 0
53450, 7.5485, 7.60507, 31.437, 31.1565, 14.7297, 14.7297, 1.2494, -0.0951998, 2.11, 0, 0.270278, 0
53460, 7.23194, 8.02199, 31.5842, 31.3037, 15.0523, 14.3861, 0.461284, -0.0905933, 2.12, 0, -0.0522966, 0
53471, 7.22447, 7.01331, 31.735, 31.4545, 15.0523, 15.3819, 1.19043, -0.0859869, 2.13, 0, -0.0522966, 0
53481, 7.54514, 6.88929, 31.8858, 31.6088, 14.7543, 15.445, 2.76309, -0.079845, 2.14, 0, 0.245734, 0
53490, 7.22507, 7.58623, 32.033, 31.7595, 15.0768, 14.7543, 2.76309, -0.0737031, 2.15, 0, -0.0768394, 0
53500, 7.2141, 7.65221, 32.1838, 31.9033, 15.0768, 14.7262, 0.865048, -0.0660257, 2.16, 0, -0.0768394, 0
53511, 7.20313, 7.32071, 32.3381, 32.0541, 15.0768, 15.0628, 0.928316, -0.0598837, 2.17, 0, -0.0768394, 0
53521, 7.18829, 6.93342, 32.4888, 32.2083, 15.0803, 15.4064, 1.66222, -0.0537418, 2.18, 0, -0.0803461, 0
53530, 7.1884, 6.84064, 32.6396, 32.3626, 15.0698, 15.438, 3.54942, -0.0460644, 2.19, 0, -0.0698271, 0
53540, 7.14755, 7.55789, 32.7904, 32.5099, 15.0979, 14.7297, 3.54942, -0.0399225, 2.2, 0, -0.0978775, 0
53551, 7.56979, 7.99411, 32.9376, 32.6571, 14.7017, 14.3686, 1.55902, -0.0322451, 2.21, 0, 0.298328, 0
53561, 7.57379, 7.67893, 33.0849, 32.8044, 14.7367, 14.7367, 1.55902, -0.0245677, 2.22, 0, 0.263266, 0
53570, 7.27167, 6.97148, 33.2322, 32.9552, 15.0453, 15.4134, 0.461284, -0.0168903, 2.23, 0, -0.0452833, 0
53580, 7.2266, 7.28303, 33.3864, 33.1094, 15.0803, 15.0768, 2.76309, -0.00921288, 2.24, 0, -0.0803461, 0
53591, 7.21513, 7.2682, 33.5372, 33.2567, 15.0803, 15.0803, 2.76309, -0.00153548, 2.25, 0, -0.0803461, 0
53601, 7.20365, 7.65435, 33.688, 33.4075, 15.0803, 14.7192, 2.48787, 0.00460644, 2.26, 0, -0.0803461, 0
53611, 7.21148, 7.30841, 33.8387, 33.5582, 15.0628, 15.0698, 1.55902, 0.0122838, 2.27, 0, -0.0628147, 0
53620, 7.15619, 6.8931, 33.9895, 33.709, 15.1049, 15.438, 1.55902, 0.0184258, 2.28, 0, -0.10489, 0
53630, 7.19912, 7.22431, 34.1403, 33.8598, 15.0523, 15.0803, 2.48787, 0.0245677, 2.29, 0, -0.0522966, 0
53641, 7.5661, 7.61818, 34.2875, 34.007, 14.7122, 14.7122, 2.76309, 0.0307096, 2.3, 0, 0.287809, 0
53651, 7.18256, 7.63997, 34.4348, 34.1543, 15.0979, 14.7297, 1.08786, 0.0368515, 2.31, 0, -0.0978775, 0
53660, 7.19175, 7.31183, 34.5856, 34.3051, 15.0768, 15.0628, 1.2494, 0.041458, 2.32, 0, -0.0768394, 0
53670, 7.58225, 7.27584, 34.7363, 34.4558, 14.7122, 15.0874, 1.31458, 0.0460644, 2.33, 0, 0.287809, 0
53681, 7.19871, 7.26337, 34.8871, 34.6066, 15.0979, 15.0874, 2.07505, 0.0491354, 2.34, 0, -0.0978775, 0
53691, 7.25808, 7.67553, 35.0379, 34.7574, 15.0313, 14.7017, 1.2494, 0.0537418, 2.35, 0, -0.0312586, 0
53700, 7.57017, 7.67953, 35.1851, 34.9011, 14.7437, 14.7367, 1.31458, 0.0568128, 2.36, 0, 0.256253, 0
53710, 7.22845, 7.33109, 35.3324, 35.0519, 15.0874, 15.0874, 1.55902, 0.0614192, 2.37, 0, -0.0873585, 0
53721, 7.60973, 7.72395, 35.4832, 35.2027, 14.7297, 14.7192, 1.55902, 0.0644902, 2.38, 0, 0.270278, 0
53731, 7.30089, 7.38573, 35.6304, 35.3534, 15.0453, 15.0628, 2.76309, 0.0660257, 2.39, 0, -0.0452833, 0
53740, 7.22108, 6.97142, 35.7847, 35.5042, 15.1119, 15.431, 2.07505, 0.0675611, 2.4, 0, -0.111902, 0
53750, 7.25914, 7.28048, 35.9355, 35.655, 15.0628, 15.0944, 1.91627, 0.0690966, 2.41, 0, -0.0628147, 0
53761, 6.84869, 7.67234, 36.0862, 35.8022, 15.4275, 14.7262, 1.46795, 0.0690966, 2.42, 0, -0.427464, 0
53771, 7.18913, 7.35242, 36.237, 35.953, 15.0628, 15.0523, 1.46795, 0.0690966, 2.43, 0, -0.0628147, 0
53781, 7.94452, 7.32565, 36.3843, 36.1038, 14.3686, 15.0698, 1.04299, 0.0690966, 2.44, 0, 0.631421, 0
53790, 7.62934, 7.6747, 36.528, 36.2545, 14.7367, 14.7437, 1.2494, 0.0675611, 2.45, 0, 0.263266, 0
53800, 6.90644, 7.35227, 36.6823, 36.4018, 15.4275, 15.0698, 1.31458, 0.0660257, 2.46, 0, -0.427464, 0
53811, 6.86084, 6.97171, 36.8401, 36.5561, 15.4134, 15.4064, 0.761519, 0.0644902, 2.47, 0, -0.413439, 0
53821, 7.55458, 7.27268, 36.9873, 36.7068, 14.7297, 15.0803, 1.2494, 0.0629547, 2.48, 0, 0.270278, 0
53830, 7.60475, 7.63953, 37.1346, 36.8541, 14.7192, 14.7367, 1.19043, 0.0614192, 2.49, 0, 0.280797, 0
53840, 7.62555, 7.68484, 37.2819, 37.0014, 14.7367, 14.7297, 1.00171, 0.0583483, 2.5, 0, 0.263266, 0
53851, 6.92581, 7.3567, 37.4361, 37.1521, 15.4064, 15.0628, 1.00171, 0.0552773, 2.51, 0, -0.406426, 0
53861, 6.84461, 6.56022, 37.5904, 37.3099, 15.4275, 15.7781, 2.07505, 0.0506709, 2.52, 0, -0.427464, 0
53870, 7.15031, 7.21732, 37.7377, 37.4642, 15.0944, 15.0803, 1.55902, 0.0460644, 2.53, 0, -0.0943708, 0
53880, 7.53831, 7.58416, 37.8849, 37.6079, 14.7297, 14.7367, 1.55902, 0.0429934, 2.54, 0, 0.270278, 0
53891, 7.58077, 8.01551, 38.0322, 37.7552, 14.7262, 14.3791, 1.91627, 0.038387, 2.55, 0, 0.273785, 0
53901, 7.64302, 7.37843, 38.183, 37.906, 14.7052, 15.0383, 0.865048, 0.0337806, 2.56, 0, 0.294822, 0
53910, 6.87059, 6.90586, 38.3372, 38.0603, 15.445, 15.4625, 0.430751, 0.0291741, 2.57, 0, -0.444995, 0
53920, 6.82248, 7.26059, 38.488, 38.211, 15.431, 15.0803, 0.836578, 0.0245677, 2.58, 0, -0.43097, 0
53931, 7.53301, 7.28, 38.6388, 38.3583, 14.7297, 15.0523, 0.895553, 0.0199612, 2.59, 0, 0.270278, 0
53941, 7.61021, 7.63155, 38.786, 38.5055, 14.6947, 14.7262, 1.91627, 0.0138193, 2.6, 0, 0.305341, 0
53951, 7.59977, 7.30005, 38.9333, 38.6563, 14.7437, 15.0628, 2.48787, 0.00921288, 2.61, 0, 0.256253, 0
53960, 6.54002, 7.28336, 39.0911, 38.8106, 15.7395, 15.0698, 2.76309, 0.00307096, 2.62, 0, -0.739519, 0
53970, 6.73938, 6.86033, 39.2454, 38.9614, 15.4625, 15.445, 2.76309, -0.00307096, 2.63, 0, -0.462526, 0
53981, 7.51876, 7.22528, 39.3891, 39.1121, 14.6947, 15.0558, 2.76309, -0.0076774, 2.64, 0, 0.305341, 0
53991, 8.27653, 7.95079, 39.5329, 39.2594, 14.046, 14.3896, 0.809944, -0.0138193, 2.65, 0, 0.953995, 0
54000, 7.29325, 7.66735, 39.6836, 39.4067, 15.0628, 14.7262, 1.00171, -0.0184258, 2.66, 0, -0.0628147, 0
54010, 6.48518, 6.94209, 39.8379, 39.5574, 15.7886, 15.4205, 1.00171, -0.0230322, 2.67, 0, -0.788607, 0
54021, 6.76633, 7.24107, 39.9957, 39.7117, 15.431, 15.0944, 0.445482, -0.0291741, 2.68, 0, -0.43097, 0
54031, 7.49616, 7.27392, 40.1395, 39.859, 14.7122, 15.0523, 2.76309, -0.0337806, 2.69, 0, 0.287809, 0
54040, 7.89628, 7.61388, 40.2867, 40.0097, 14.3861, 14.7367, 2.76309, -0.038387, 2.7, 0, 0.61389, 0
54050, 7.24661, 7.28474, 40.4375, 40.1605, 15.0558, 15.0698, 1.55902, -0.0429934, 2.71, 0, -0.0558023, 0
54061, 6.41638, 7.25547, 40.5953, 40.3078, 15.8026, 15.0874, 1.55902, -0.0475999, 2.72, 0, -0.802632, 0
54071, 7.14333, 7.66377, 40.746, 40.4585, 15.0383, 14.7052, 1.04299, -0.0506709, 2.73, 0, -0.038271, 0
54081, 7.87519, 7.31984, 40.8898, 40.6058, 14.3686, 15.0558, 1.31458, -0.0552773, 2.74, 0, 0.631421, 0
54090, 7.54072, 7.26554, 41.0371, 40.7566, 14.7543, 15.0979, 1.38701, -0.0583483, 2.75, 0, 0.245734, 0
54100, 6.83076, 7.25157, 41.1878, 40.9108, 15.431, 15.0979, 1.2494, -0.0598837, 2.76, 0, -0.43097, 0
54111, 6.78852, 7.2955, 41.3456, 41.0581, 15.4134, 15.0453, 2.48787, -0.0629547, 2.77, 0, -0.413439, 0
54121, 7.46295, 7.64032, 41.4929, 41.2054, 14.7473, 14.7262, 2.76309, -0.0644902, 2.78, 0, 0.252747, 0
54130, 7.55695, 7.67556, 41.6366, 41.3526, 14.6947, 14.7297, 1.55902, -0.0644902, 2.79, 0, 0.305341, 0
54140, 7.54651, 7.69485, 41.7874, 41.5034, 14.7437, 14.7473, 0.516429, -0.0644902, 2.8, 0, 0.256253, 0
54151, 7.21636, 7.36807, 41.9382, 41.6506, 15.0768, 15.0768, 1.04299, -0.0644902, 2.81, 0, -0.0768394, 0
54161, 6.85024, 7.38412, 42.0889, 41.8049, 15.3994, 15.0523, 1.46795, -0.0629547, 2.82, 0, -0.399414, 0
54170, 7.10975, 6.96359, 42.2432, 41.9557, 15.1119, 15.4275, 1.66222, -0.0629547, 2.83, 0, -0.111902, 0
54180, 7.54157, 7.66304, 42.3905, 42.1065, 14.7052, 14.7367, 1.78017, -0.0598837, 2.84, 0, 0.294822, 0
54191, 7.56051, 7.34162, 42.5377, 42.2537, 14.7262, 15.0628, 1.08786, -0.0583483, 2.85, 0, 0.273785, 0
54201, 7.23673, 7.71097, 42.6885, 42.4045, 15.0558, 14.7192, 1.31458, -0.0552773, 2.86, 0, -0.0558023, 0
54210, 6.8157, 7.36503, 42.8393, 42.5518, 15.431, 15.0698, 2.07505, -0.0522063, 2.87, 0, -0.43097, 0
54220, 7.13248, 7.32418, 42.9935, 42.7025, 15.0874, 15.0979, 1.78017, -0.0491354, 2.88, 0, -0.0873585, 0
54231, 7.51762, 6.95504, 43.1408, 42.8568, 14.7262, 15.4205, 1.08786, -0.0460644, 2.89, 0, 0.273785, 0
54241, 7.55286, 7.28876, 43.2881, 43.0076, 14.7297, 15.0628, 1.46795, -0.041458, 2.9, 0, 0.270278, 0
54250, 6.83096, 7.65039, 43.4388, 43.1548, 15.4205, 14.7262, 0.516429, -0.038387, 2.91, 0, -0.420451, 0
54260, 7.1724, 7.68562, 43.5931, 43.3056, 15.0558, 14.7297, 1.19043, -0.0337806, 2.92, 0, -0.0558023, 0
54270, 7.508, 6.95601, 43.7404, 43.4564, 14.7437, 15.4275, 1.08786, -0.0307096, 2.93, 0, 0.256253, 0
54281, 7.57162, 7.26942, 43.8876, 43.6106, 14.7192, 15.0874, 3.54942, -0.0261032, 2.94, 0, 0.280797, 0
54291, 6.82806, 7.29555, 44.0384, 43.7579, 15.431, 15.0523, 1.55902, -0.0214967, 2.95, 0, -0.43097, 0
54300, 7.15642, 7.63551, 44.1927, 43.9087, 15.0768, 14.7367, 1.46795, -0.0168903, 2.96, 0, -0.0768394, 0
54310, 7.51218, 7.27935, 44.3399, 44.0594, 14.7437, 15.0944, 1.19043, -0.0122838, 2.97, 0, 0.256253, 0
54321, 7.21678, 7.30834, 44.4872, 44.2102, 15.0453, 15.0558, 0.895553, -0.0076774, 2.98, 0, -0.0452833, 0
54331, 7.19101, 7.28493, 44.638, 44.3575, 15.0628, 15.0698, 0.928316, -0.00307096, 2.99, 0, -0.0628147, 0
54340, 7.51017, 7.63011, 44.7887, 44.5082, 14.7648, 14.7473, 2.07505, 0.00153548, 3, 0, 0.235215, 0
54350, 7.21563, 7.31877, 44.9395, 44.6555, 15.0628, 15.0628, 2.07505, 0.00460644, 3.01, 0, -0.0628147, 0
54361, 7.19894, 7.30208, 45.0903, 44.8063, 15.0698, 15.0698, 0.43799, 0.00921288, 3.02, 0, -0.0698271, 0
54371, 7.18125, 7.28439, 45.241, 44.957, 15.0768, 15.0768, 0.784975, 0.0122838, 3.03, 0, -0.0768394, 0
54380, 7.17027, 7.25411, 45.3918, 45.1078, 15.0768, 15.0944, 0.784975, 0.0153548, 3.04, 0, -0.0768394, 0
54390, 7.16702, 7.66142, 45.5426, 45.2551, 15.0698, 14.7122, 2.76309, 0.0184258, 3.05, 0, -0.0698271, 0
54401, 7.13775, 7.67549, 45.6933, 45.4058, 15.0874, 14.7367, 2.07505, 0.0214967, 3.06, 0, -0.0873585, 0
54411, 7.52289, 7.35407, 45.8406, 45.5531, 14.7262, 15.0628, 2.07505, 0.0245677, 3.07, 0, 0.273785, 0
54421, 7.55813, 7.31808, 45.9879, 45.7039, 14.7297, 15.0874, 2.07505, 0.0261032, 3.08, 0, 0.270278, 0
54430, 7.60058, 7.70322, 46.1351, 45.8546, 14.7262, 14.7262, 2.07505, 0.0291741, 3.09, 0, 0.273785, 0
54440, 7.25364, 7.73074, 46.2859, 46.0019, 15.0768, 14.7367, 1.13681, 0.0291741, 3.1, 0, -0.0768394, 0
54451, 6.8991, 7.0503, 46.4402, 46.1527, 15.3889, 15.3889, 0.836578, 0.0307096, 3.11, 0, -0.388895, 0
54461, 6.7818, 6.95231, 46.5944, 46.3069, 15.445, 15.4275, 0.865048, 0.0307096, 3.12, 0, -0.444995, 0
54470, 7.10429, 7.27344, 46.7452, 46.4577, 15.0944, 15.0803, 2.07505, 0.0307096, 3.13, 0, -0.0943708, 0
54480, 7.49229, 7.63256, 46.8925, 46.605, 14.7297, 14.7437, 2.07505, 0.0307096, 3.14, 0, 0.270278, 0
54491, 7.55019, 7.6846, 47.0397, 46.7557, 14.7122, 14.7297, 1.55902, 0.0307096, 3.15, 0, 0.287809, 0
54501, 7.20525, 6.98586, 47.1905, 46.9065, 15.0628, 15.3994, 1.19043, 0.0291741, 3.16, 0, -0.0628147, 0
54510, 6.78322, 6.89408, 47.3448, 47.0608, 15.438, 15.431, 1.2494, 0.0261032, 3.17, 0, -0.437983, 0
54520, 7.10671, 7.59689, 47.4956, 47.208, 15.0874, 14.7367, 2.76309, 0.0245677, 3.18, 0, -0.0873585, 0
54531, 7.49958, 8.02053, 47.6393, 47.3553, 14.7192, 14.3861, 1.04299, 0.0230322, 3.19, 0, 0.280797, 0
54541, 7.93729, 7.7762, 47.7866, 47.5026, 14.3581, 14.6876, 1.08786, 0.0214967, 3.2, 0, 0.64194, 0
54550, 7.22601, 6.99468, 47.9373, 47.6533, 15.0874, 15.438, 0.895553, 0.0184258, 3.21, 0, -0.0873585, 0
54560, 6.83907, 7.32976, 48.0916, 47.8041, 15.4275, 15.0768, 0.865048, 0.0168903, 3.22, 0, -0.427464, 0
54571, 7.17179, 7.71254, 48.2424, 47.9514, 15.0698, 14.7192, 1.08786, 0.0153548, 3.23, 0, -0.0698271, 0
54581, 7.56716, 7.75264, 48.3896, 48.0986, 14.7017, 14.7192, 1.04299, 0.0122838, 3.24, 0, 0.298328, 0
54591, 7.57116, 7.39898, 48.5334, 48.2494, 14.7367, 15.0768, 0.453242, 0.0107484, 3.25, 0, 0.263266, 0
54600, 7.22271, 6.99811, 48.6842, 48.4037, 15.0874, 15.431, 1.04299, 0.0076774, 3.26, 0, -0.0873585, 0
54610, 6.83192, 7.3226, 48.8384, 48.5544, 15.431, 15.0803, 0.895553, 0.00614192, 3.27, 0, -0.43097, 0
54621, 7.19502, 7.71647, 48.9927, 48.7052, 15.0453, 14.7122, 0.895553, 0.00307096, 3.28, 0, -0.0452833, 0
54631, 7.53599, 7.35223, 49.14, 48.8525, 14.7297, 15.0803, 0.895553, 0, 3.29, 0, 0.270278, 0
54640, 7.55528, 7.34076, 49.2872, 49.0032, 14.7473, 15.0803, 0.895553, -0.00307096, 3.3, 0, 0.252747, 0
54650, 6.86562, 7.34086, 49.438, 49.154, 15.4064, 15.0698, 1.08786, -0.00460644, 3.31, 0, -0.406426, 0
54661, 7.1473, 7.32317, 49.5923, 49.3048, 15.0979, 15.0768, 0.895553, -0.0076774, 3.32, 0, -0.0978775, 0
54671, 7.56568, 7.31992, 49.7395, 49.4555, 14.7052, 15.0698, 0.928316, -0.00921288, 3.33, 0, 0.294822, 0
54680, 7.187, 7.6651, 49.8868, 49.6063, 15.0874, 14.7473, 1.04299, -0.0122838, 3.34, 0, -0.0873585, 0
54690, 7.19383, 7.33832, 50.0376, 49.7571, 15.0698, 15.0768, 1.04299, -0.0138193, 3.35, 0, -0.0698271, 0
54701, 7.1993, 7.35051, 50.1883, 49.9043, 15.0558, 15.0558, 0.445482, -0.0168903, 3.36, 0, -0.0558023, 0
54711, 7.56193, 7.3271, 50.3391, 50.0551, 14.7192, 15.0698, 1.04299, -0.0184258, 3.37, 0, 0.280797, 0
54720, 7.16966, 7.31713, 50.4899, 50.2094, 15.1119, 15.0698, 1.04299, -0.0214967, 3.38, 0, -0.111902, 0
54730, 7.22703, 6.90182, 50.6407, 50.3602, 15.0453, 15.438, 0.865048, -0.0230322, 3.39, 0, -0.0452833, 0
54740, 7.16266, 7.60363, 50.7914, 50.5109, 15.0979, 14.7437, 1.2494, -0.0245677, 3.4, 0, -0.0978775, 0
54751, 7.20659, 7.69427, 50.9387, 50.6547, 15.0453, 14.6947, 1.2494, -0.0261032, 3.41, 0, -0.0452833, 0
54761, 7.89499, 7.67996, 51.0859, 50.8054, 14.4142, 14.7473, 0.895553, -0.0276386, 3.42, 0, 0.58584, 0
54770, 7.2722, 7.36862, 51.2332, 50.9527, 15.0558, 15.0628, 0.928316, -0.0276386, 3.43, 0, -0.0558023, 0
