QGPIORecord, QRC v6.1.0, 20-12-2021 @ 23:31:22, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, VoltageB, desired_velocity, time, PositionB, SpeedA, SpeedB, y, x, P, nu, S
836711, 0, 0, 0, 0, 0.648655, 0, 0, 0.242421, -0.242333, 7.74894e-06, 0.00104766, 0.000100796
836721, 8.76503, 8.49112, 0.361557, 0.01, 0.648655, 0, 0, 0.251411, -0.250649, 7.74893e-06, 0.00907779, 0.000100796
836730, 9.97692, 9.70992, 0.352433, 0.02, 0.648655, 0, 0, 0.24683, -0.246847, 7.74894e-06, -0.000203162, 0.000100796
836741, 7.54963, 7.14942, 0.356673, 0.03, 0.701248, 4.90874, 5.23482, 0.249098, -0.248614, 7.74893e-06, 0.00577554, 0.000100796
836751, 3.58085, 3.26983, 0.35702, 0.04, 0.813448, 10.8448, 11.1919, 0.249098, -0.248758, 7.74894e-06, 0.00405142, 0.000100796
836761, 1.68585, 1.12496, 0.337655, 0.05, 0.943179, 12.6225, 13.3097, 0.240277, -0.24069, 7.74893e-06, -0.00491081, 0.000100796
836771, 3.42368, 2.68708, 0.340781, 0.06, 1.05538, 10.1541, 10.8693, 0.242421, -0.241992, 7.74894e-06, 0.00510785, 0.000100796
836781, 6.97069, 5.50323, 0.336325, 0.07, 1.122, 5.61349, 7.00898, 0.240277, -0.240135, 7.74893e-06, 0.00169303, 0.000100796
836791, 9.08021, 8.19278, 0.340672, 0.08, 1.16758, 3.85687, 4.20749, 0.242421, -0.241947, 7.74894e-06, 0.00564876, 0.000100796
836801, 8.14584, 7.80893, 0.336316, 0.09, 1.22368, 5.95009, 5.60297, 0.240277, -0.240132, 7.74893e-06, 0.00173734, 0.000100796
836811, 5.33157, 5.96326, 0.335959, 0.1, 1.30783, 10.1506, 8.74807, 0.240277, -0.239983, 7.74894e-06, 0.00350896, 0.000100796
836820, 3.73798, 4.04871, 0.340642, 0.11, 1.42704, 12.2894, 11.6022, 0.242421, -0.241934, 7.74893e-06, 0.00579749, 0.000100796
836831, 3.94799, 3.53239, 0.336313, 0.12, 1.54625, 11.5741, 11.9212, 0.240277, -0.240131, 7.74894e-06, 0.00174952, 0.000100796
836841, 5.95264, 4.07283, 0.322331, 0.13, 1.64793, 8.41849, 10.5082, 0.234079, -0.234304, 7.74893e-06, -0.00268859, 0.000100796
836851, 7.50665, 6.10391, 0.321186, 0.14, 1.72858, 6.66186, 7.72776, 0.234079, -0.233827, 7.74894e-06, 0.00299768, 0.000100796
836860, 6.67787, 6.5437, 0.316711, 0.15, 1.80221, 8.06436, 7.36311, 0.232086, -0.231963, 7.74893e-06, 0.00147103, 0.000100796
836871, 5.30672, 5.85414, 0.320725, 0.16, 1.88636, 10.1506, 8.75158, 0.234079, -0.233636, 7.74894e-06, 0.00528295, 0.000100796
836881, 3.99744, 4.49798, 0.303989, 0.17, 1.98804, 11.2095, 10.1576, 0.226317, -0.226662, 7.74893e-06, -0.00411108, 0.000100796
836891, 3.69185, 3.78789, 0.279137, 0.18, 2.09323, 10.5117, 10.1611, 0.215637, -0.216307, 7.74894e-06, -0.00798541, 0.000100796
836901, 4.85056, 3.85821, 0.280852, 0.19, 2.18789, 8.77963, 9.83501, 0.217343, -0.217022, 7.74893e-06, 0.00382712, 0.000100796
836911, 5.30008, 4.70073, 0.277242, 0.2, 2.27555, 8.06436, 8.41498, 0.215637, -0.215517, 7.74894e-06, 0.00142381, 0.000100796
836921, 4.8669, 4.78822, 0.280697, 0.21, 2.3597, 8.7656, 8.40446, 0.217343, -0.216957, 7.74893e-06, 0.0045978, 0.000100796
836931, 3.635, 4.17902, 0.26634, 0.22, 2.44385, 9.828, 8.77262, 0.210684, -0.210975, 7.74894e-06, -0.00346562, 0.000100796
836941, 3.05237, 3.46286, 0.25144, 0.23, 2.53852, 9.81748, 9.12675, 0.204442, -0.204767, 7.74893e-06, -0.00386973, 0.000100796
836951, 2.82658, 2.51844, 0.21939, 0.24, 2.62618, 8.76911, 9.11973, 0.19042, -0.191413, 7.74894e-06, -0.0118329, 0.000100796
836961, 3.78712, 3.39443, 0.234702, 0.25, 2.71033, 7.68568, 8.03631, 0.198578, -0.197793, 7.74893e-06, 0.00935945, 0.000100796
836971, 3.62153, 3.46026, 0.2209, 0.26, 2.78045, 7.38064, 7.37713, 0.19173, -0.192041, 7.74894e-06, -0.00371598, 0.000100796
836981, 3.30868, 3.6983, 0.222692, 0.27, 2.85057, 7.71373, 7.00898, 0.193059, -0.192788, 7.74893e-06, 0.00322655, 0.000100796
836990, 2.85014, 3.05972, 0.208639, 0.28, 2.92771, 7.70321, 7.36311, 0.186601, -0.186933, 7.74894e-06, -0.00396074, 0.000100796
837001, 2.97778, 2.95864, 0.210247, 0.29, 3.00134, 7.36661, 7.36661, 0.187855, -0.187603, 7.74893e-06, 0.00300878, 0.000100796
837011, 2.85918, 2.84239, 0.210379, 0.3, 3.07497, 7.3561, 7.35259, 0.187855, -0.187658, 7.74894e-06, 0.00235496, 0.000100796
837021, 3.02457, 2.99363, 0.199584, 0.31, 3.13809, 6.66186, 6.66537, 0.182941, -0.18316, 7.74893e-06, -0.00261314, 0.000100796
837030, 3.20335, 3.4383, 0.1987, 0.32, 3.2012, 6.31124, 5.96061, 0.182941, -0.182792, 7.74894e-06, 0.00177655, 0.000100796
837041, 2.91587, 2.94363, 0.188407, 0.33, 3.2608, 6.31124, 6.29721, 0.178292, -0.178503, 7.74893e-06, -0.00251283, 0.000100796
837051, 2.59318, 2.60865, 0.177881, 0.34, 3.32742, 6.29721, 6.31124, 0.173888, -0.174117, 7.74894e-06, -0.00273104, 0.000100796
837061, 2.21412, 2.24677, 0.167832, 0.35, 3.39054, 6.31825, 6.31825, 0.169709, -0.16993, 7.74893e-06, -0.00262876, 0.000100796
837071, 2.53617, 2.55643, 0.176195, 0.36, 3.44664, 5.96762, 5.96412, 0.173888, -0.173415, 7.74894e-06, 0.00563608, 0.000100796
837081, 3.04561, 3.31414, 0.17688, 0.37, 3.49923, 5.24884, 4.90173, 0.173888, -0.1737, 7.74893e-06, 0.00223494, 0.000100796
837091, 3.10809, 2.88249, 0.16775, 0.38, 3.54832, 4.91224, 5.25936, 0.169709, -0.169896, 7.74894e-06, -0.00222202, 0.000100796
837101, 2.34257, 2.63423, 0.158275, 0.39, 3.60442, 5.60999, 5.26287, 0.16574, -0.165948, 7.74893e-06, -0.00247844, 0.000100796
837111, 2.26921, 2.0672, 0.159639, 0.4, 3.66052, 5.60999, 5.9571, 0.166713, -0.166516, 7.74894e-06, 0.00234839, 0.000100796
837121, 1.92616, 2.49608, 0.149309, 0.41, 3.71311, 5.59947, 4.90173, 0.161964, -0.162212, 7.74893e-06, -0.00295599, 0.000100796
837131, 2.32043, 2.42415, 0.148463, 0.42, 3.7622, 4.90523, 4.90523, 0.161964, -0.16186, 7.74894e-06, 0.00124502, 0.000100796
837141, 2.86757, 2.68079, 0.150431, 0.43, 3.80778, 4.2145, 4.56513, 0.162891, -0.162679, 7.74893e-06, 0.0025157, 0.000100796
837151, 2.40334, 2.18661, 0.140649, 0.44, 3.85336, 4.55461, 4.90523, 0.158368, -0.158604, 7.74894e-06, -0.00280719, 0.000100796
837160, 2.1094, 2.39827, 0.141788, 0.45, 3.90245, 4.90874, 4.55811, 0.159251, -0.159079, 7.74893e-06, 0.00205377, 0.000100796
837171, 1.35527, 1.98008, 0.125207, 0.46, 3.94803, 5.24884, 4.5511, 0.151666, -0.152169, 7.74894e-06, -0.00599429, 0.000100796
837181, 1.68745, 1.84646, 0.123848, 0.47, 3.99361, 4.55461, 4.55461, 0.151666, -0.151603, 7.74893e-06, 0.000749022, 0.000100796
837191, 2.41299, 2.00529, 0.123737, 0.48, 4.03568, 3.51325, 4.211, 0.151666, -0.151557, 7.74894e-06, 0.00130133, 0.000100796
837200, 2.4521, 2.21918, 0.123728, 0.49, 4.07425, 3.50274, 3.85687, 0.151666, -0.151553, 7.74893e-06, 0.00134659, 0.000100796
837211, 1.92053, 2.20781, 0.123727, 0.5, 4.11282, 4.20749, 3.85336, 0.151666, -0.151553, 7.74894e-06, 0.00135028, 0.000100796
837221, 1.41902, 2.03, 0.116851, 0.51, 4.15139, 4.5511, 3.85687, 0.148539, -0.148688, 7.74893e-06, -0.00177684, 0.000100796
837231, 1.51041, 1.66718, 0.114616, 0.52, 4.19347, 4.20398, 4.20398, 0.147779, -0.147757, 7.74894e-06, 0.000259131, 0.000100796
837241, 2.00911, 1.87557, 0.116105, 0.53, 4.23203, 3.50624, 3.85687, 0.148539, -0.148377, 7.74893e-06, 0.00192818, 0.000100796
837251, 2.09591, 2.18559, 0.10805, 0.54, 4.26359, 3.15562, 3.15562, 0.14482, -0.145021, 7.74894e-06, -0.00239627, 0.000100796
837261, 1.81774, 1.91659, 0.10739, 0.55, 4.29865, 3.50274, 3.50274, 0.14482, -0.144746, 7.74893e-06, 0.000879407, 0.000100796
837271, 1.53941, 1.91768, 0.108936, 0.56, 4.33371, 3.85687, 3.50624, 0.145547, -0.14539, 7.74894e-06, 0.00187536, 0.000100796
837281, 1.56047, 1.70994, 0.101233, 0.57, 4.36878, 3.50624, 3.50624, 0.141986, -0.14218, 7.74893e-06, -0.00231452, 0.000100796
837291, 1.52777, 1.9482, 0.102135, 0.58, 4.40033, 3.50274, 3.15211, 0.142683, -0.142556, 7.74894e-06, 0.00151518, 0.000100796
837301, 2.00007, 1.63745, 0.100676, 0.59, 4.4354, 2.80149, 3.49923, 0.141986, -0.141948, 7.74893e-06, 0.000451401, 0.000100796
837311, 1.60732, 1.71291, 0.0945846, 0.6, 4.46695, 3.14861, 3.14159, 0.13927, -0.13941, 7.74894e-06, -0.00167154, 0.000100796
837321, 1.30219, 1.9524, 0.0955553, 0.61, 4.495, 3.51325, 2.81551, 0.139938, -0.139815, 7.74893e-06, 0.00147401, 0.000100796
837330, 1.37472, 1.57065, 0.0898463, 0.62, 4.52656, 3.14861, 3.14861, 0.137306, -0.137436, 7.74894e-06, -0.00155357, 0.000100796
837341, 1.58256, 1.49852, 0.0893787, 0.63, 4.55811, 2.80499, 3.15562, 0.137306, -0.137241, 7.74893e-06, 0.000768095, 0.000100796
837351, 1.43148, 1.30863, 0.0837835, 0.64, 4.58616, 2.8085, 3.15562, 0.134778, -0.13491, 7.74894e-06, -0.00156924, 0.000100796
837361, 1.39072, 1.76066, 0.0833252, 0.65, 4.61421, 2.80149, 2.45437, 0.134778, -0.134719, 7.74893e-06, 0.000706136, 0.000100796
837370, 1.38401, 1.80387, 0.084656, 0.66, 4.63876, 2.80499, 2.45086, 0.1354, -0.135273, 7.74894e-06, 0.00151487, 0.000100796
837381, 1.50508, 1.69205, 0.0793727, 0.67, 4.6633, 2.45437, 2.45437, 0.132948, -0.133072, 7.74893e-06, -0.00147891, 0.000100796
837391, 1.1814, 1.37556, 0.0776249, 0.68, 4.69135, 2.79798, 2.80149, 0.13235, -0.132344, 7.74894e-06, 7.14958e-05, 0.000100796
837401, 1.23689, 1.16074, 0.0710954, 0.69, 4.7159, 2.45788, 2.80499, 0.129445, -0.129623, 7.74893e-06, -0.00212251, 0.000100796
837411, 1.22021, 1.36424, 0.0718133, 0.7, 4.74044, 2.45086, 2.45437, 0.130015, -0.129922, 7.74894e-06, 0.0011026, 0.000100796
837421, 1.4662, 1.87541, 0.0718721, 0.71, 4.76148, 2.10024, 1.74961, 0.130015, -0.129947, 7.74893e-06, 0.000810668, 0.000100796
837431, 1.35673, 1.27207, 0.066937, 0.72, 4.78602, 2.10024, 2.45086, 0.127768, -0.12789, 7.74894e-06, -0.00146009, 0.000100796
837441, 1.05142, 1.20189, 0.0665328, 0.73, 4.80706, 2.45788, 2.45788, 0.127768, -0.127722, 7.74893e-06, 0.000546843, 0.000100796
837451, 0.998453, 1.69223, 0.0664997, 0.74, 4.82809, 2.45086, 1.74961, 0.127768, -0.127708, 7.74894e-06, 0.000711218, 0.000100796
837460, 1.10377, 1.34073, 0.06174, 0.75, 4.84913, 2.10374, 2.10374, 0.125604, -0.125725, 7.74893e-06, -0.00143898, 0.000100796
837471, 1.34717, 1.30384, 0.0613502, 0.76, 4.87017, 1.74961, 2.10024, 0.125604, -0.125563, 7.74894e-06, 0.000496641, 0.000100796
837481, 1.10303, 1.29637, 0.0624909, 0.77, 4.89121, 2.10725, 2.10374, 0.126138, -0.126038, 7.74893e-06, 0.00118855, 0.000100796
837491, 0.94622, 1.13861, 0.0568277, 0.78, 4.91224, 2.09673, 2.10024, 0.123519, -0.123678, 7.74894e-06, -0.00189368, 0.000100796
837500, 1.2131, 1.4006, 0.0586348, 0.79, 4.92978, 1.75663, 1.75312, 0.124552, -0.124431, 7.74893e-06, 0.00144228, 0.000100796
837511, 0.782232, 1.25003, 0.0520916, 0.8, 4.94731, 2.10024, 1.75312, 0.121509, -0.121705, 7.74894e-06, -0.00233604, 0.000100796
837521, 0.978695, 1.21732, 0.0515556, 0.81, 4.96484, 1.75312, 1.74961, 0.121509, -0.121482, 7.74893e-06, 0.000324875, 0.000100796
837531, 0.981904, 1.21468, 0.0526019, 0.82, 4.98237, 1.74961, 1.75312, 0.122005, -0.121917, 7.74894e-06, 0.00103868, 0.000100796
837541, 1.21489, 1.44201, 0.0515974, 0.83, 4.99639, 1.4025, 1.4025, 0.121509, -0.121499, 7.74893e-06, 0.000117324, 0.000100796
837551, 1.2632, 1.21773, 0.0526053, 0.84, 5.01393, 1.39899, 1.74961, 0.122005, -0.121919, 7.74894e-06, 0.00102168, 0.000100796
837561, 0.903097, 1.09555, 0.0483847, 0.85, 5.03146, 1.75312, 1.75312, 0.120047, -0.12016, 7.74893e-06, -0.00134544, 0.000100796
837571, 0.576688, 1.32435, 0.048039, 0.86, 5.04548, 2.10374, 1.39899, 0.120047, -0.120016, 7.74894e-06, 0.000370942, 0.000100796
837581, 1.05224, 1.05666, 0.0480107, 0.87, 5.06301, 1.4025, 1.75312, 0.120047, -0.120004, 7.74893e-06, 0.00051152, 0.000100796
837591, 1.06184, 1.28933, 0.0480084, 0.88, 5.07704, 1.39899, 1.4025, 0.120047, -0.120004, 7.74894e-06, 0.000523038, 0.000100796
837601, 1.24893, 1.20132, 0.0438541, 0.89, 5.09106, 1.04837, 1.39899, 0.118158, -0.118273, 7.74893e-06, -0.00136548, 0.000100796
837611, 0.738418, 1.20552, 0.0445388, 0.9, 5.10509, 1.75312, 1.4025, 0.118624, -0.118558, 7.74894e-06, 0.000790149, 0.000100796
837621, 0.662157, 0.904119, 0.0435699, 0.91, 5.12262, 1.75312, 1.75312, 0.118158, -0.118154, 7.74893e-06, 4.55007e-05, 0.000100796
837630, 0.884119, 1.11738, 0.0434905, 0.92, 5.13664, 1.4025, 1.4025, 0.118158, -0.118121, 7.74894e-06, 0.000439525, 0.000100796
837641, 1.05892, 1.01464, 0.0394713, 0.93, 5.15067, 1.04837, 1.39899, 0.116333, -0.116446, 7.74893e-06, -0.00135335, 0.000100796
837651, 0.78696, 0.980367, 0.0391421, 0.94, 5.16119, 1.4025, 1.39899, 0.116333, -0.116309, 7.74894e-06, 0.000281133, 0.000100796
837661, 0.758005, 1.22091, 0.0391151, 0.95, 5.17521, 1.4025, 1.05187, 0.116333, -0.116298, 7.74893e-06, 0.00041502, 0.000100796
837670, 0.91602, 0.875491, 0.0352345, 0.96, 5.18924, 1.05187, 1.4025, 0.114569, -0.114681, 7.74894e-06, -0.00133806, 0.000100796
837681, 0.629887, 0.824237, 0.0349167, 0.97, 5.20326, 1.4025, 1.4025, 0.114569, -0.114549, 7.74893e-06, 0.000240058, 0.000100796
837691, 0.587012, 1.05303, 0.0348906, 0.98, 5.21378, 1.39899, 1.04837, 0.114569, -0.114538, 7.74894e-06, 0.00036931, 0.000100796
837701, 0.81996, 1.05143, 0.0348885, 0.99, 5.2243, 1.05187, 1.05187, 0.114569, -0.114537, 7.74893e-06, 0.000379898, 0.000100796
837711, 0.843865, 1.07461, 0.0358457, 1, 5.23482, 1.05187, 1.05187, 0.115004, -0.114936, 7.74894e-06, 0.000816219, 0.000100796
837721, 1.01943, 0.973091, 0.031216, 1.01, 5.24534, 0.697742, 1.04837, 0.112863, -0.113007, 7.74893e-06, -0.00171447, 0.000100796
837731, 0.45663, 0.9265, 0.0299183, 1.02, 5.25586, 1.4025, 1.05187, 0.112445, -0.112466, 7.74894e-06, -0.000249475, 0.000100796
837741, 0.561045, 0.799753, 0.0253304, 1.03, 5.26638, 1.05187, 1.05187, 0.110407, -0.110554, 7.74893e-06, -0.00176018, 0.000100796
837751, 0.906702, 1.13073, 0.0294362, 1.04, 5.27339, 0.697742, 0.701248, 0.112445, -0.112265, 7.74894e-06, 0.00214402, 0.000100796
837761, 0.937459, 1.16629, 0.0297725, 1.05, 5.2804, 0.701248, 0.697742, 0.112445, -0.112405, 7.74893e-06, 0.000474289, 0.000100796
837771, 0.621001, 0.586555, 0.0270893, 1.06, 5.29092, 1.04837, 1.39899, 0.111212, -0.111287, 7.74894e-06, -0.000895433, 0.000100796
837781, 0.283868, 0.756633, 0.0259805, 1.07, 5.30494, 1.39899, 1.04837, 0.110808, -0.110825, 7.74893e-06, -0.000208609, 0.000100796
837791, 0.781401, 1.01025, 0.0267787, 1.08, 5.31196, 0.701248, 0.701248, 0.111212, -0.111158, 7.74894e-06, 0.000646651, 0.000100796
837800, 0.797404, 1.0262, 0.0268441, 1.09, 5.31897, 0.701248, 0.701248, 0.111212, -0.111185, 7.74893e-06, 0.000322059, 0.000100796
837811, 0.790658, 0.74839, 0.0259604, 1.1, 5.32949, 0.701248, 1.05187, 0.110808, -0.110817, 7.74894e-06, -0.000108883, 0.000100796
837821, 0.543936, 1.00733, 0.0267771, 1.11, 5.3365, 1.04837, 0.697742, 0.111212, -0.111157, 7.74893e-06, 0.000654824, 0.000100796
837831, 0.408516, 0.918321, 0.0224694, 1.12, 5.34351, 1.04837, 0.701248, 0.109222, -0.109362, 7.74894e-06, -0.00166697, 0.000100796
837840, 0.650463, 0.655858, 0.0229776, 1.13, 5.35403, 0.701248, 1.05187, 0.109614, -0.109574, 7.74893e-06, 0.000476398, 0.000100796
837851, 0.528029, 0.763101, 0.0179539, 1.14, 5.36104, 0.701248, 0.701248, 0.10731, -0.107481, 7.74894e-06, -0.00203412, 0.000100796
837861, 0.602221, 0.834332, 0.0217467, 1.15, 5.36806, 0.697742, 0.697742, 0.109222, -0.109061, 7.74893e-06, 0.00192112, 0.000100796
837871, 0.622751, 0.854062, 0.0229184, 1.16, 5.37507, 0.701248, 0.701248, 0.109614, -0.109549, 7.74894e-06, 0.000770286, 0.000100796
837881, 0.606127, 1.10966, 0.0221534, 1.17, 5.37857, 0.697742, 0.347118, 0.109222, -0.109231, 7.74893e-06, -9.77665e-05, 0.000100796
837891, 0.51649, 0.796847, 0.0187141, 1.18, 5.38559, 0.701248, 0.701248, 0.107687, -0.107798, 7.74894e-06, -0.00132247, 0.000100796
837901, 0.515142, 0.794993, 0.0192666, 1.19, 5.3926, 0.697742, 0.697742, 0.108066, -0.108028, 7.74893e-06, 0.000455596, 0.000100796
837911, 0.779034, 0.77844, 0.0193119, 1.2, 5.39961, 0.350624, 0.701248, 0.108066, -0.108047, 7.74894e-06, 0.000230901, 0.000100796
837921, 0.529309, 0.763349, 0.0193156, 1.21, 5.40662, 0.701248, 0.701248, 0.108066, -0.108048, 7.74893e-06, 0.000212498, 0.000100796
837931, 0.514153, 1.01993, 0.0193159, 1.22, 5.41013, 0.701248, 0.350624, 0.108066, -0.108048, 7.74894e-06, 0.000210986, 0.000100796
837941, 0.481573, 0.762019, 0.0184817, 1.23, 5.41714, 0.697742, 0.697742, 0.107687, -0.107701, 7.74893e-06, -0.000168577, 0.000100796
837951, 0.800751, 0.798926, 0.0209358, 1.24, 5.42416, 0.350624, 0.701248, 0.108834, -0.108723, 7.74894e-06, 0.00131797, 0.000100796
837961, 0.444166, 0.949533, 0.0161504, 1.25, 5.42766, 0.697742, 0.350624, 0.106566, -0.106729, 7.74893e-06, -0.00194805, 0.000100796
837970, 0.685108, 0.686747, 0.0157584, 1.26, 5.43467, 0.350624, 0.701248, 0.106566, -0.106566, 7.74894e-06, -1.9744e-06, 0.000100796
837981, 0.423235, 0.656731, 0.0157263, 1.27, 5.44169, 0.697742, 0.701248, 0.106566, -0.106553, 7.74893e-06, 0.000157423, 0.000100796
837991, 0.374635, 0.882738, 0.014915, 1.28, 5.44519, 0.697742, 0.347118, 0.106198, -0.106215, 7.74894e-06, -0.000197351, 0.000100796
838001, 0.638176, 0.639433, 0.0156573, 1.29, 5.45221, 0.350624, 0.701248, 0.106566, -0.106524, 7.74893e-06, 0.000500418, 0.000100796
838010, 0.658653, 0.885648, 0.015718, 1.3, 5.45571, 0.347118, 0.347118, 0.106566, -0.106549, 7.74894e-06, 0.000198565, 0.000100796
838021, 0.372762, 0.609219, 0.0149143, 1.31, 5.46272, 0.701248, 0.701248, 0.106198, -0.106214, 7.74893e-06, -0.000193983, 0.000100796
838031, 0.641467, 0.868508, 0.0156572, 1.32, 5.46623, 0.347118, 0.347118, 0.106566, -0.106524, 7.74894e-06, 0.000500694, 0.000100796
838041, 0.298769, 0.808774, 0.0125201, 1.33, 5.46974, 0.701248, 0.350624, 0.105111, -0.105217, 7.74893e-06, -0.00125593, 0.000100796
838051, 0.530941, 0.537487, 0.0122632, 1.34, 5.47675, 0.350624, 0.697742, 0.105111, -0.10511, 7.74894e-06, 1.98036e-05, 0.000100796
838061, 0.630458, 0.585859, 0.016255, 1.35, 5.48376, 0.350624, 0.701248, 0.106937, -0.106773, 7.74893e-06, 0.00194949, 0.000100796
838071, 0.562475, 0.746453, 0.0125691, 1.36, 5.48727, 0.347118, 0.347118, 0.105111, -0.105237, 7.74894e-06, -0.00149905, 0.000100796
838081, 0.276268, 0.741062, 0.0122672, 1.37, 5.49077, 0.701248, 0.350624, 0.105111, -0.105111, 7.74893e-06, -1.11759e-07, 0.000100796
838091, 0.513067, 1.01498, 0.0122425, 1.38, 5.49077, 0.350624, 0, 0.105111, -0.105101, 7.74894e-06, 0.000122666, 0.000100796
838100, 0.518486, 0.522703, 0.0122404, 1.39, 5.49779, 0.347118, 0.697742, 0.105111, -0.1051, 7.74893e-06, 0.000132725, 0.000100796
838111, 0.521596, 0.751685, 0.0122403, 1.4, 5.50129, 0.347118, 0.347118, 0.105111, -0.1051, 7.74894e-06, 0.000133544, 0.000100796
838121, 0.521903, 0.480346, 0.0122403, 1.41, 5.50831, 0.350624, 0.701248, 0.105111, -0.1051, 7.74893e-06, 0.000133611, 0.000100796
838131, 0.246863, 0.708873, 0.0122403, 1.42, 5.51181, 0.697742, 0.350624, 0.105111, -0.1051, 7.74894e-06, 0.000133619, 0.000100796
838140, 0.481809, 0.983261, 0.0122403, 1.43, 5.51181, 0.350624, 0, 0.105111, -0.1051, 7.74893e-06, 0.000133619, 0.000100796
838151, 0.412066, 0.689908, 0.00913818, 1.44, 5.51532, 0.347118, 0.347118, 0.1037, -0.103808, 7.74894e-06, -0.00127732, 0.000100796
838161, 0.415313, 0.421032, 0.00965087, 1.45, 5.52233, 0.347118, 0.697742, 0.104049, -0.104021, 7.74893e-06, 0.000332944, 0.000100796
838171, 0.668286, 0.620016, 0.00892611, 1.46, 5.52584, 0, 0.350624, 0.1037, -0.103719, 7.74894e-06, -0.000224307, 0.000100796
838180, 0.421728, 0.879873, 0.00886674, 1.47, 5.52584, 0.350624, 0, 0.1037, -0.103694, 7.74893e-06, 7.04303e-05, 0.000100796
838191, 0.133198, 0.645887, 0.00886188, 1.48, 5.52934, 0.697742, 0.347118, 0.1037, -0.103692, 7.74894e-06, 9.45777e-05, 0.000100796
838201, 0.354743, 0.632883, 0.00886146, 1.49, 5.53285, 0.350624, 0.350624, 0.1037, -0.103692, 7.74893e-06, 9.65521e-05, 0.000100796
838211, 0.624504, 0.622144, 0.00886145, 1.5, 5.53636, 0, 0.350624, 0.1037, -0.103692, 7.74894e-06, 9.67234e-05, 0.000100796
838221, 0.381933, 0.614123, 0.00886143, 1.51, 5.53986, 0.347118, 0.347118, 0.1037, -0.103692, 7.74893e-06, 9.67309e-05, 0.000100796
838231, 0.368849, 0.601126, 0.00886143, 1.52, 5.54337, 0.350624, 0.350624, 0.1037, -0.103692, 7.74894e-06, 9.67383e-05, 0.000100796
838241, 0.360915, 0.862122, 0.00886143, 1.53, 5.54337, 0.347118, 0, 0.1037, -0.103692, 7.74893e-06, 9.67383e-05, 0.000100796
838251, 0.347831, 0.897245, 0.00886143, 1.54, 5.54337, 0.350624, 0, 0.1037, -0.103692, 7.74894e-06, 9.67383e-05, 0.000100796
838261, 0.617592, 0.388901, 0.00886143, 1.55, 5.55038, 0, 0.701248, 0.1037, -0.103692, 7.74893e-06, 9.67383e-05, 0.000100796
838270, 0.671304, 0.622043, 0.0096282, 1.56, 5.55389, 0, 0.350624, 0.104049, -0.104012, 7.74894e-06, 0.000445493, 0.000100796
838281, 0.414707, 0.869545, 0.00892425, 1.57, 5.55389, 0.347118, 0, 0.1037, -0.103718, 7.74893e-06, -0.000215083, 0.000100796
838291, 0.0497968, 0.563846, 0.00585607, 1.58, 5.55739, 0.697742, 0.347118, 0.102331, -0.10244, 7.74894e-06, -0.0012981, 0.000100796
838301, 0.11366, 0.397714, -0.000157267, 1.59, 5.5609, 0.350624, 0.350624, 0.0997103, -0.0999345, 7.74893e-06, -0.00267116, 0.000100796
