QGPIORecord, QRC v6.1.0, x86_64, Windows 10 Version 2009,, 22-12-2021 @ 11:14:12, 10.0.19042,,,,,,
132484,0,1.01E-05,0,4.33E-05,2.76E-05,0,0.000386342,0.269544,1.16E-08,0.110683,0.257961,0.000809942
132494,0,1.01E-05,0,4.33E-05,2.76E-05,0,0.000386342,0.277756,1.16E-08,0.0824322,0.268709,0.000809942
132504,0,1.01E-05,0,4.33E-05,2.76E-05,0,0.000386342,0.284419,1.16E-08,0.055544,0.277922,0.000809942
132513,0,1.01E-05,0,4.33E-05,2.77E-05,0,0.000386342,0.288584,1.16E-08,0.0268743,0.284064,0.000809942
132524,0,1.01E-05,0,4.33E-05,2.77E-05,0,0.000386342,0.289713,1.16E-08,-0.00457471,0.287135,0.000809942
132534,0,1.01E-05,0,4.33E-05,2.77E-05,0,0.000386342,0.288626,1.16E-08,-0.0352533,0.28867,0.000809942
132544,0,1.01E-05,0,4.33E-05,2.77E-05,0,0.000386342,0.285857,1.16E-08,-0.0634712,0.28867,0.000809942
132553,0,1.01E-05,0,4.33E-05,2.78E-05,0,0.000386342,0.280637,1.16E-08,-0.0920709,0.285599,0.000809942
132563,0,1.01E-05,0,4.33E-05,2.78E-05,0,0.000386342,0.273571,1.16E-08,-0.11883,0.280993,0.000809942
132574,0,1.01E-05,0,4.33E-05,2.78E-05,0,0.000386342,0.263955,1.16E-08,-0.14622,0.273316,0.000809942
132584,0,1.01E-05,0,4.33E-05,2.79E-05,0,0.000386342,0.253509,1.16E-08,-0.168469,0.265638,0.000809942
132594,0,1.01E-05,0,4.33E-05,2.79E-05,0,0.000386342,0.241086,1.16E-08,-0.190349,0.25489,0.000809942
132603,0,1.01E-05,0,4.33E-05,2.79E-05,0,0.000386342,0.227022,1.16E-08,-0.210708,0.242606,0.000809942
132614,0,1.01E-05,0,4.33E-05,2.79E-05,0,0.000386342,0.210445,1.16E-08,-0.232483,0.227251,0.000809942
132624,0,1.01E-05,0,4.33E-05,2.80E-05,0,0.000386342,0.192987,1.16E-08,-0.249984,0.211896,0.000809942
132634,0,1.01E-05,0,4.33E-05,2.80E-05,0,0.000386342,0.174533,1.16E-08,-0.264542,0.195006,0.000809942
132643,0,1.01E-05,0,4.33E-05,2.80E-05,0,0.000386342,0.154942,1.16E-08,-0.277229,0.17658,0.000809942
132654,0,1.01E-05,0,4.33E-05,2.81E-05,0,0.000386342,0.134086,1.16E-08,-0.288796,0.156619,0.000809942
132664,0,1.01E-05,0,4.33E-05,2.81E-05,0,0.000386342,0.112933,1.16E-08,-0.29638,0.136658,0.000809942
132674,0,1.01E-05,0,4.33E-05,2.81E-05,0,0.000386342,0.0909384,1.16E-08,-0.302632,0.115161,0.000809942
132683,0,1.01E-05,0,4.33E-05,2.81E-05,0,0.000386342,0.0687929,1.16E-08,-0.30565,0.0936643,0.000809942
132694,0,1.01E-05,0,4.33E-05,2.82E-05,0,0.000386342,0.0457923,1.16E-08,-0.308415,0.0706321,0.000809942
132704,0,1.01E-05,0,4.33E-05,2.82E-05,0,0.000386342,0.0225501,1.16E-08,-0.308992,0.0475999,0.000809942
132714,0,1.01E-05,0,4.33E-05,2.82E-05,0,0.000386342,-0.000592174,1.16E-08,-0.306835,0.0245677,0.000809942
132724,0,1.01E-05,0,4.33E-05,2.82E-05,0,0.000386342,-0.0234867,1.16E-08,-0.302168,0.00153548,0.000809942
132733,0,1.01E-05,0,4.33E-05,2.83E-05,0,0.000386342,-0.0461061,1.16E-08,-0.295554,-0.0214967,0.000809942
132744,0,1.01E-05,0,4.33E-05,2.83E-05,0,0.000386342,-0.067421,1.16E-08,-0.28429,-0.0429934,0.000809942
132754,0,1.01E-05,0,4.33E-05,2.83E-05,0,0.000386342,-0.0879674,1.16E-08,-0.271328,-0.0644902,0.000809942
132764,0,1.01E-05,0,4.33E-05,2.84E-05,0,0.000386342,-0.108144,1.16E-08,-0.258409,-0.0859869,0.000809942
132773,0,1.01E-05,0,4.33E-05,2.84E-05,0,0.000386342,-0.127145,1.16E-08,-0.243045,-0.105948,0.000809942
132784,0,1.01E-05,0,4.33E-05,2.84E-05,0,0.000386342,-0.144526,1.16E-08,-0.224571,-0.124374,0.000809942
132794,0,1.01E-05,0,4.33E-05,2.84E-05,0,0.000386342,-0.161165,1.16E-08,-0.206653,-0.1428,0.000809942
132804,0,1.01E-05,0,4.33E-05,2.85E-05,0,0.000386342,-0.176555,1.16E-08,-0.187648,-0.15969,0.000809942
132813,0,1.01E-05,0,4.33E-05,2.85E-05,0,0.000386342,-0.189346,1.16E-08,-0.163731,-0.173509,0.000809942
132824,0,1.01E-05,0,4.33E-05,2.85E-05,0,0.000386342,-0.200951,1.16E-08,-0.140788,-0.187329,0.000809942
132834,0,1.01E-05,0,4.33E-05,2.86E-05,0,0.000386342,-0.211204,1.16E-08,-0.118177,-0.199612,0.000809942
132844,0,1.01E-05,0,4.33E-05,2.86E-05,0,0.000386342,-0.21894,1.16E-08,-0.0923051,-0.208825,0.000809942
132853,0,1.01E-05,0,4.33E-05,2.86E-05,0,0.000386342,-0.225646,1.16E-08,-0.0688748,-0.218038,0.000809942
132864,0,1.01E-05,0,4.33E-05,2.86E-05,0,0.000386342,-0.230099,1.16E-08,-0.0435651,-0.22418,0.000809942
132874,0,1.01E-05,0,4.33E-05,2.87E-05,0,0.000386342,-0.232648,1.16E-08,-0.0181498,-0.228787,0.000809942
132884,0,1.01E-05,0,4.33E-05,2.87E-05,0,0.000386342,-0.232475,1.16E-08,0.00971134,-0.230322,0.000809942
132893,0,1.01E-05,0,4.33E-05,2.87E-05,0,0.000386342,-0.231275,1.16E-08,0.0338551,-0.231858,0.000809942
132903,0,1.01E-05,0,4.33E-05,2.88E-05,0,0.000386342,-0.227925,1.16E-08,0.0586075,-0.230322,0.000809942
132914,0,1.01E-05,0,4.33E-05,2.88E-05,0,0.000386342,-0.222802,1.16E-08,0.0824255,-0.227251,0.000809942
132924,0,1.01E-05,0,4.33E-05,2.88E-05,0,0.000386342,-0.216146,1.16E-08,0.104623,-0.222645,0.000809942
132934,0,1.01E-05,0,4.33E-05,2.88E-05,0,0.000386342,-0.208084,1.16E-08,0.125054,-0.216503,0.000809942
132943,0,1.01E-05,0,4.33E-05,2.89E-05,0,0.000386342,-0.1976,1.16E-08,0.147186,-0.20729,0.000809942
132954,0,1.01E-05,0,4.33E-05,2.89E-05,0,0.000386342,-0.18624,1.16E-08,0.165538,-0.198077,0.000809942
132964,0,1.01E-05,0,4.33E-05,2.89E-05,0,0.000386342,-0.173847,1.16E-08,0.181451,-0.187329,0.000809942
132974,0,1.01E-05,0,4.33E-05,2.89E-05,0,0.000386342,-0.160266,1.16E-08,0.195912,-0.175045,0.000809942
132983,0,1.01E-05,0,4.33E-05,2.90E-05,0,0.000386342,-0.144305,1.16E-08,0.212882,-0.15969,0.000809942
132994,0,1.01E-05,0,4.33E-05,2.90E-05,0,0.000386342,-0.128483,1.16E-08,0.223648,-0.145871,0.000809942
133004,0,1.01E-05,0,4.33E-05,2.90E-05,0,0.000386342,-0.111064,1.16E-08,0.235175,-0.12898,0.000809942
133014,0,1.01E-05,0,4.33E-05,2.91E-05,0,0.000386342,-0.0930968,1.16E-08,0.243849,-0.11209,0.000809942
133023,0,1.01E-05,0,4.33E-05,2.91E-05,0,0.000386342,-0.0741222,1.16E-08,0.251752,-0.0936643,0.000809942
133033,0,1.01E-05,0,4.33E-05,2.91E-05,0,0.000386342,-0.0549008,1.16E-08,0.256606,-0.0752385,0.000809942
133044,0,1.01E-05,0,4.33E-05,2.91E-05,0,0.000386342,-0.0358462,1.16E-08,0.257851,-0.0568128,0.000809942
133054,0,1.01E-05,0,4.33E-05,2.92E-05,0,0.000386342,-0.0160634,1.16E-08,0.25919,-0.0368515,0.000809942
133064,0,1.01E-05,0,4.33E-05,2.92E-05,0,0.000386342,0.0028839,1.16E-08,0.255649,-0.0184258,0.000809942
133073,0,1.01E-05,0,4.33E-05,2.92E-05,0,0.000386342,0.0222537,1.16E-08,0.252446,0.00153548,0.000809942
133084,0,1.01E-05,0,4.33E-05,2.93E-05,0,0.000386342,0.0417796,1.16E-08,0.248623,0.0214967,0.000809942
133094,0,1.01E-05,0,4.33E-05,2.93E-05,0,0.000386342,0.0602383,1.16E-08,0.240503,0.0399225,0.000809942
133104,0,1.01E-05,0,4.33E-05,2.93E-05,0,0.000386342,0.0780291,1.16E-08,0.2305,0.0583483,0.000809942
133114,0,1.01E-05,0,4.33E-05,2.93E-05,0,0.000386342,0.0954661,1.16E-08,0.220127,0.076774,0.000809942
133124,0,1.01E-05,0,4.33E-05,2.94E-05,0,0.000386342,0.112766,1.16E-08,0.210185,0.0951998,0.000809942
133134,0,1.01E-05,0,4.33E-05,2.94E-05,0,0.000386342,0.127926,1.16E-08,0.194334,0.110555,0.000809942
133144,0,1.01E-05,0,4.33E-05,2.94E-05,0,0.000386342,0.141962,1.16E-08,0.177418,0.125909,0.000809942
133153,0,1.01E-05,0,4.33E-05,2.94E-05,0,0.000386342,0.15557,1.16E-08,0.161981,0.141264,0.000809942
133164,0,1.01E-05,0,4.33E-05,2.95E-05,0,0.000386342,0.168098,1.16E-08,0.145667,0.155084,0.000809942
133174,0,1.01E-05,0,4.33E-05,2.95E-05,0,0.000386342,0.178095,1.16E-08,0.124268,0.165832,0.000809942
133184,0,1.01E-05,0,4.33E-05,2.95E-05,0,0.000386342,0.186914,1.16E-08,0.103516,0.17658,0.000809942
133193,0,1.01E-05,0,4.33E-05,2.96E-05,0,0.000386342,0.195424,1.16E-08,0.0860776,0.187329,0.000809942
133203,0,1.01E-05,0,4.33E-05,2.96E-05,0,0.000386342,0.200905,1.16E-08,0.0626759,0.193471,0.000809942
133214,0,1.01E-05,0,4.33E-05,2.96E-05,0,0.000386342,0.206052,1.16E-08,0.0434931,0.201148,0.000809942
133224,0,1.01E-05,0,4.33E-05,2.96E-05,0,0.000386342,0.2093,1.16E-08,0.0226351,0.205754,0.000809942
133233,0,1.01E-05,0,4.33E-05,2.97E-05,0,0.000386342,0.210768,1.16E-08,0.00107489,0.208825,0.000809942
133243,0,1.01E-05,0,4.33E-05,2.97E-05,0,0.000386342,0.209505,1.16E-08,-0.0238098,0.208825,0.000809942
133254,0,1.01E-05,0,4.33E-05,2.97E-05,0,0.000386342,0.207142,1.16E-08,-0.0458345,0.208825,0.000809942
133264,0,1.01E-05,0,4.33E-05,2.98E-05,0,0.000386342,0.203604,1.16E-08,-0.0658353,0.20729,0.000809942
133274,0,1.01E-05,0,4.33E-05,2.98E-05,0,0.000386342,0.198802,1.16E-08,-0.0844773,0.204219,0.000809942
133283,0,1.01E-05,0,4.33E-05,2.98E-05,0,0.000386342,0.192655,1.16E-08,-0.102224,0.199612,0.000809942
133294,0,1.01E-05,0,4.33E-05,2.98E-05,0,0.000386342,0.185101,1.16E-08,-0.119356,0.193471,0.000809942
133304,0,1.01E-05,0,4.33E-05,2.99E-05,0,0.000386342,0.176101,1.16E-08,-0.136016,0.185793,0.000809942
133314,0,1.01E-05,0,4.33E-05,2.99E-05,0,0.000386342,0.16563,1.16E-08,-0.152255,0.17658,0.000809942
133323,0,1.01E-05,0,4.33E-05,2.99E-05,0,0.000386342,0.154743,1.16E-08,-0.164741,0.167367,0.000809942
133334,0,1.01E-05,0,4.33E-05,3.00E-05,0,0.000386342,0.14296,1.16E-08,-0.175857,0.156619,0.000809942
133344,0,1.01E-05,0,4.33E-05,3.00E-05,0,0.000386342,0.129946,1.16E-08,-0.186903,0.144335,0.000809942
133354,0,1.01E-05,0,4.33E-05,3.00E-05,0,0.000386342,0.115496,1.16E-08,-0.198418,0.130516,0.000809942
133363,0,1.01E-05,0,4.33E-05,3.00E-05,0,0.000386342,0.100569,1.16E-08,-0.207148,0.116697,0.000809942
133373,0,1.01E-05,0,4.33E-05,3.01E-05,0,0.000386342,0.0857178,1.16E-08,-0.212016,0.102877,0.000809942
133384,0,1.01E-05,0,4.33E-05,3.01E-05,0,0.000386342,0.0701303,1.16E-08,-0.216517,0.0875224,0.000809942
133394,0,1.01E-05,0,4.33E-05,3.01E-05,0,0.000386342,0.0532811,1.16E-08,-0.22231,0.0706321,0.000809942
133404,0,1.01E-05,0,4.33E-05,3.01E-05,0,0.000386342,0.037009,1.16E-08,-0.223213,0.0552773,0.000809942
133413,0,1.01E-05,0,4.33E-05,3.02E-05,0,0.000386342,0.0213018,1.16E-08,-0.220534,0.0399225,0.000809942
133424,0,1.01E-05,0,4.33E-05,3.02E-05,0,0.000386342,0.0049863,1.16E-08,-0.218876,0.0230322,0.000809942
133434,0,1.01E-05,0,4.33E-05,3.02E-05,0,0.000386342,-0.0115965,1.16E-08,-0.216862,0.00614192,0.000809942
133444,0,1.01E-05,0,4.33E-05,3.03E-05,0,0.000386342,-0.027167,1.16E-08,-0.210562,-0.00921288,0.000809942
133453,0,1.01E-05,0,4.33E-05,3.03E-05,0,0.000386342,-0.0431531,1.16E-08,-0.205593,-0.0261032,0.000809942
133464,0,1.01E-05,0,4.33E-05,3.03E-05,0,0.000386342,-0.0583064,1.16E-08,-0.197688,-0.041458,0.000809942
133474,0,1.01E-05,0,4.33E-05,3.03E-05,0,0.000386342,-0.0719059,1.16E-08,-0.185408,-0.0552773,0.000809942
133484,0,1.01E-05,0,4.33E-05,3.04E-05,0,0.000386342,-0.0857484,1.16E-08,-0.175595,-0.0706321,0.000809942
133493,0,1.01E-05,0,4.33E-05,3.04E-05,0,0.000386342,-0.0977296,1.16E-08,-0.161048,-0.0829159,0.000809942
133504,0,1.01E-05,0,4.33E-05,3.04E-05,0,0.000386342,-0.108765,1.16E-08,-0.145982,-0.0951998,0.000809942
133514,0,1.01E-05,0,4.33E-05,3.05E-05,0,0.000386342,-0.119471,1.16E-08,-0.132536,-0.107484,0.000809942
133524,0,1.01E-05,0,4.33E-05,3.05E-05,0,0.000386342,-0.129138,1.16E-08,-0.118133,-0.118232,0.000809942
133533,0,1.01E-05,0,4.33E-05,3.05E-05,0,0.000386342,-0.137346,1.16E-08,-0.101797,-0.127445,0.000809942
133543,0,1.01E-05,0,4.33E-05,3.05E-05,0,0.000386342,-0.144954,1.16E-08,-0.0868332,-0.136658,0.000809942
133554,0,1.01E-05,0,4.33E-05,3.06E-05,0,0.000386342,-0.150356,1.16E-08,-0.0679477,-0.1428,0.000809942
133564,0,1.01E-05,0,4.33E-05,3.06E-05,0,0.000386342,-0.154771,1.16E-08,-0.0501352,-0.148942,0.000809942
133574,0,1.01E-05,0,4.33E-05,3.06E-05,0,0.000386342,-0.157904,1.16E-08,-0.0323032,-0.153548,0.000809942
133583,0,1.01E-05,0,4.33E-05,3.06E-05,0,0.000386342,-0.159578,1.16E-08,-0.0140289,-0.156619,0.000809942
133594,0,1.01E-05,0,4.33E-05,3.07E-05,0,0.000386342,-0.159704,1.16E-08,0.00470871,-0.158154,0.000809942
133604,0,1.01E-05,0,4.33E-05,3.07E-05,0,0.000386342,-0.15932,1.16E-08,0.0204066,-0.15969,0.000809942
133614,0,1.01E-05,0,4.33E-05,3.07E-05,0,0.000386342,-0.15689,1.16E-08,0.038561,-0.158154,0.000809942
133623,0,1.01E-05,0,4.33E-05,3.08E-05,0,0.000386342,-0.153639,1.16E-08,0.0545394,-0.156619,0.000809942
133634,0,1.01E-05,0,4.33E-05,3.08E-05,0,0.000386342,-0.148178,1.16E-08,0.0731343,-0.152013,0.000809942
133644,0,1.01E-05,0,4.33E-05,3.08E-05,0,0.000386342,-0.141833,1.16E-08,0.0893427,-0.147406,0.000809942
133654,0,1.01E-05,0,4.33E-05,3.08E-05,0,0.000386342,-0.135408,1.16E-08,0.101164,-0.1428,0.000809942
133663,0,1.01E-05,0,4.33E-05,3.09E-05,0,0.000386342,-0.127174,1.16E-08,0.115066,-0.135122,0.000809942
133673,0,1.01E-05,0,4.33E-05,3.09E-05,0,0.000386342,-0.118223,1.16E-08,0.126956,-0.127445,0.000809942
133684,0,1.01E-05,0,4.33E-05,3.09E-05,0,0.000386342,-0.108145,1.16E-08,0.138533,-0.118232,0.000809942
133694,0,1.01E-05,0,4.33E-05,3.10E-05,0,0.000386342,-0.0977484,1.16E-08,0.14725,-0.109019,0.000809942
133704,0,1.01E-05,0,4.33E-05,3.10E-05,0,0.000386342,-0.0864152,1.16E-08,0.155707,-0.0982707,0.000809942
133713,0,1.01E-05,0,4.33E-05,3.10E-05,0,0.000386342,-0.0748161,1.16E-08,0.161787,-0.0875224,0.000809942
133724,0,1.01E-05,0,4.33E-05,3.10E-05,0,0.000386342,-0.0622589,1.16E-08,0.168211,-0.0752385,0.000809942
133734,0,1.01E-05,0,4.33E-05,3.11E-05,0,0.000386342,-0.0493811,1.16E-08,0.172812,-0.0629547,0.000809942
133744,0,1.01E-05,0,4.33E-05,3.11E-05,0,0.000386342,-0.0365502,1.16E-08,0.174863,-0.0506709,0.000809942
133753,0,1.01E-05,0,4.33E-05,3.11E-05,0,0.000386342,-0.0228703,1.16E-08,0.177796,-0.0368515,0.000809942
133764,0,1.01E-05,0,4.33E-05,3.11E-05,0,0.000386342,-0.00992644,1.16E-08,0.176363,-0.0245677,0.000809942
133774,0,1.01E-05,0,4.33E-05,3.12E-05,0,0.000386342,0.00351128,1.16E-08,0.175557,-0.0107484,0.000809942
133784,0,1.01E-05,0,4.33E-05,3.12E-05,0,0.000386342,0.0171498,1.16E-08,0.174259,0.00307096,0.000809942
133793,0,1.01E-05,0,4.33E-05,3.12E-05,0,0.000386342,0.029745,1.16E-08,0.168689,0.0153548,0.000809942
133804,0,1.01E-05,0,4.33E-05,3.13E-05,0,0.000386342,0.0427474,1.16E-08,0.164534,0.0291741,0.000809942
133814,0,1.01E-05,0,4.33E-05,3.13E-05,0,0.000386342,0.0549211,1.16E-08,0.157548,0.041458,0.000809942
133824,0,1.01E-05,0,4.33E-05,3.13E-05,0,0.000386342,0.0666163,1.16E-08,0.149606,0.0537418,0.000809942
133833,0,1.01E-05,0,4.33E-05,3.13E-05,0,0.000386342,0.0780893,1.16E-08,0.141792,0.0660257,0.000809942
133843,0,1.01E-05,0,4.33E-05,3.14E-05,0,0.000386342,0.0884387,1.16E-08,0.131283,0.076774,0.000809942
133854,0,1.01E-05,0,4.33E-05,3.14E-05,0,0.000386342,0.0982302,1.16E-08,0.120622,0.0875224,0.000809942
133864,0,1.01E-05,0,4.33E-05,3.14E-05,0,0.000386342,0.106773,1.16E-08,0.107748,0.0967353,0.000809942
133874,0,1.01E-05,0,4.33E-05,3.15E-05,0,0.000386342,0.114759,1.16E-08,0.0954864,0.105948,0.000809942
133883,0,1.01E-05,0,4.33E-05,3.15E-05,0,0.000386342,0.121557,1.16E-08,0.0817741,0.113626,0.000809942
133894,0,1.01E-05,0,4.33E-05,3.15E-05,0,0.000386342,0.127876,1.16E-08,0.0693001,0.121303,0.000809942
133904,0,1.01E-05,0,4.33E-05,3.15E-05,0,0.000386342,0.133081,1.16E-08,0.0558225,0.127445,0.000809942
133914,0,1.01E-05,0,4.33E-05,3.16E-05,0,0.000386342,0.1368,1.16E-08,0.040537,0.132051,0.000809942
133923,0,1.01E-05,0,4.33E-05,3.16E-05,0,0.000386342,0.139921,1.16E-08,0.0268084,0.136658,0.000809942
133934,0,1.01E-05,0,4.33E-05,3.16E-05,0,0.000386342,0.141917,1.16E-08,0.0126655,0.139729,0.000809942
133944,0,1.01E-05,0,4.33E-05,3.17E-05,0,0.000386342,0.14247,1.16E-08,-0.00267024,0.141264,0.000809942
133954,0,1.01E-05,0,4.33E-05,3.17E-05,0,0.000386342,0.141421,1.16E-08,-0.0192578,0.141264,0.000809942
133963,0,1.01E-05,0,4.33E-05,3.17E-05,0,0.000386342,0.139783,1.16E-08,-0.0334706,0.141264,0.000809942
133974,0,1.01E-05,0,4.33E-05,3.17E-05,0,0.000386342,0.137087,1.16E-08,-0.0472999,0.139729,0.000809942
133984,0,1.01E-05,0,4.33E-05,3.18E-05,0,0.000386342,0.133032,1.16E-08,-0.061677,0.136658,0.000809942
133994,0,1.01E-05,0,4.33E-05,3.18E-05,0,0.000386342,0.128518,1.16E-08,-0.0735259,0.133587,0.000809942
134003,0,1.01E-05,0,4.33E-05,3.18E-05,0,0.000386342,0.122999,1.16E-08,-0.0851326,0.12898,0.000809942
134013,0,1.01E-05,0,4.33E-05,3.18E-05,0,0.000386342,0.116126,1.16E-08,-0.0975464,0.122838,0.000809942
134024,0,1.01E-05,0,4.33E-05,3.19E-05,0,0.000386342,0.108774,1.16E-08,-0.107702,0.116697,0.000809942
134034,0,1.01E-05,0,4.33E-05,3.19E-05,0,0.000386342,0.101455,1.16E-08,-0.114516,0.110555,0.000809942
134044,0,1.01E-05,0,4.33E-05,3.19E-05,0,0.000386342,0.0933464,1.16E-08,-0.121389,0.102877,0.000809942
134053,0,1.01E-05,0,4.33E-05,3.20E-05,0,0.000386342,0.0839253,1.16E-08,-0.129858,0.0936643,0.000809942
134064,0,1.01E-05,0,4.33E-05,3.20E-05,0,0.000386342,0.0750419,1.16E-08,-0.133626,0.0859869,0.000809942
134074,0,1.01E-05,0,4.33E-05,3.20E-05,0,0.000386342,0.0645647,1.16E-08,-0.140562,0.0752385,0.000809942
134084,0,1.01E-05,0,4.33E-05,3.20E-05,0,0.000386342,0.0544142,1.16E-08,-0.143731,0.0660257,0.000809942
134093,0,1.01E-05,0,4.33E-05,3.21E-05,0,0.000386342,0.0435969,1.16E-08,-0.1472,0.0552773,0.000809942
134104,0,1.01E-05,0,4.33E-05,3.21E-05,0,0.000386342,0.0336177,1.16E-08,-0.146133,0.0460644,0.000809942
134114,0,1.01E-05,0,4.33E-05,3.21E-05,0,0.000386342,0.0231895,1.16E-08,-0.145753,0.0353161,0.000809942
134124,0,1.01E-05,0,4.33E-05,3.22E-05,0,0.000386342,0.0125692,1.16E-08,-0.145042,0.0245677,0.000809942
134133,0,1.01E-05,0,4.33E-05,3.22E-05,0,0.000386342,0.00191645,1.16E-08,-0.143568,0.0138193,0.000809942
134144,0,1.01E-05,0,4.33E-05,3.22E-05,0,0.000386342,-0.00868556,1.16E-08,-0.141256,0.00307096,0.000809942
134154,0,1.01E-05,0,4.33E-05,3.22E-05,0,0.000386342,-0.0181397,1.16E-08,-0.134894,-0.00614192,0.000809942
134164,0,1.01E-05,0,4.33E-05,3.23E-05,0,0.000386342,-0.0279869,1.16E-08,-0.130409,-0.0168903,0.000809942
134173,0,1.01E-05,0,4.33E-05,3.23E-05,0,0.000386342,-0.0370376,1.16E-08,-0.123584,-0.0261032,0.000809942
134183,0,1.01E-05,0,4.33E-05,3.23E-05,0,0.000386342,-0.0456587,1.16E-08,-0.116222,-0.0353161,0.000809942
134194,0,1.01E-05,0,4.33E-05,3.23E-05,0,0.000386342,-0.0541058,1.16E-08,-0.109296,-0.0445289,0.000809942
134204,0,1.01E-05,0,4.33E-05,3.24E-05,0,0.000386342,-0.0614686,1.16E-08,-0.099874,-0.0522063,0.000809942
134214,0,1.01E-05,0,4.33E-05,3.24E-05,0,0.000386342,-0.0693671,1.16E-08,-0.0937371,-0.0614192,0.000809942
134223,0,1.01E-05,0,4.33E-05,3.24E-05,0,0.000386342,-0.075559,1.16E-08,-0.0830208,-0.0675611,0.000809942
134234,0,1.01E-05,0,4.33E-05,3.25E-05,0,0.000386342,-0.080865,1.16E-08,-0.0715889,-0.0737031,0.000809942
134244,0,1.01E-05,0,4.33E-05,3.25E-05,0,0.000386342,-0.0858432,1.16E-08,-0.0614468,-0.079845,0.000809942
134254,0,1.01E-05,0,4.33E-05,3.25E-05,0,0.000386342,-0.0897578,1.16E-08,-0.0500113,-0.0844514,0.000809942
134263,0,1.01E-05,0,4.33E-05,3.25E-05,0,0.000386342,-0.0932443,1.16E-08,-0.0396902,-0.0890579,0.000809942
134274,0,1.01E-05,0,4.33E-05,3.26E-05,0,0.000386342,-0.0956226,1.16E-08,-0.028127,-0.0921288,0.000809942
134284,0,1.01E-05,0,4.33E-05,3.26E-05,0,0.000386342,-0.0964974,1.16E-08,-0.0145052,-0.0936643,0.000809942
134294,0,1.01E-05,0,4.33E-05,3.26E-05,0,0.000386342,-0.0967489,1.16E-08,-0.00222835,-0.0951998,0.000809942
